i,j,owner1,owner2,token_set,rapidfuzz,levenshtein,core_sim,label
111811,222066,PIONEER INDUSTRIES,PIONEER MANAGEMENT SERVICES,62.22222222222222,62.22222222222222,13,100.0,
172056,272668,UNIVERSAL PRODUCTS,UNIVERSAL PAINTS CHEM INDU,66.66666666666666,59.09090909090908,14,66.66666666666666,
181935,298119,MANAGING DIRECTOR JOSEPH MATHEW,PROPRIETOR SHAJI MATHEW,62.96296296296296,55.55555555555556,18,62.96296296296296,
168747,332333,KAMAKHYA JEWELS,KAMAKHYA ENTERPRISE,70.58823529411765,70.58823529411764,8,100.0,
26488,177717,SRINIVASA ENTERPRISE,SRINIVASA SALES SERVICE,69.76744186046511,69.76744186046511,9,100.0,
82699,98413,BOMBAY SHOE,BOMBAY SPRINGS INDIA,70.58823529411765,51.61290322580645,12,70.58823529411765,
206190,312564,PIONEER PUB,PIONEER TESTING LABORATORY,77.77777777777777,48.64864864864865,17,77.77777777777777,
75649,267206,CONCEPT CLOTHING TEXTILES,CONCEPT ASSOCIATES,60.46511627906977,60.46511627906976,13,60.46511627906977,
88,185883,SHAH DECORS,K V SHAH TRADERS,66.66666666666666,66.66666666666667,9,66.66666666666666,
159286,325068,UNIVERSAL TRADING PART,KALPTARU UNIVERSAL,66.66666666666666,44.99999999999999,19,81.25,
88796,212322,FORM SPACE ARCHITECTS,AARAA ARCHITECTS,76.92307692307692,70.27027027027026,8,76.92307692307692,
140116,227184,ELITE SECURITAS,ELITE EQUIPMENT INDIA,61.111111111111114,61.111111111111114,13,66.66666666666666,
18,150870,BEST INDIA SEA FOODS,GUARDIAN SEA FOOD,64.86486486486487,64.86486486486487,9,54.54545454545455,
5233,18806,SAI MINES,VIGNESHWARA MINES MINERALS,71.42857142857143,51.42857142857142,17,71.42857142857143,
132,194054,JERICHO AGRO PROCESSORS,JYOTI PROCESSORS,76.92307692307692,66.66666666666667,10,76.92307692307692,
44623,266940,CONCEPT PLAST,CONCEPT ENGINEERS CONSTRUCTION,70.0,46.51162790697675,20,70.0,
165802,301534,RAJU SHETE TOURS TRAVELS,RAJU POOJA TOUR TRAVELS,76.59574468085106,76.59574468085107,6,57.142857142857146,
26712,182642,SHIVAM MINES MINERALS,S R MINES,71.42857142857143,53.333333333333336,13,71.42857142857143,
186376,321498,RITESH SHAH HUF,A N SHAH,66.66666666666666,43.47826086956522,10,66.66666666666666,
13143,57754,HARIKA MINES MINERALS,SANGAMESHWAR MINES MINERALS,80.0,75.0,10,80.0,
172434,323460,UNIVERSAL EXPRESS SERVICES,UNIVERSAL STONE EXPORTS,73.46938775510205,61.224489795918366,12,80.0,
38727,129068,WOOD NATION,SAI WOOD TIMBER,61.53846153846154,53.84615384615385,10,61.53846153846154,
133130,184139,ASHOK COAL TRADERS,ASHOK TOUR TRAVELS,72.22222222222223,72.22222222222221,5,70.0,
112274,158897,ANJALI DIAM,ANJALI KOTARKI AYUVEDIC HOSPITAL,70.58823529411765,46.51162790697675,22,70.58823529411765,
133294,255425,GESTURE ARCHITECTS,AVAKAZ ARCHITECTS,74.07407407407408,62.857142857142854,7,74.07407407407408,
147884,287626,HAPTIK ARCHITECTS,EARTHFIRM ARCHITECTS,75.67567567567568,75.67567567567568,6,75.67567567567568,
72220,132935,UNIVERSAL,UNIVERSAL HI TECH,100.0,69.23076923076923,8,100.0,
138431,163219,PARAMOUNT UNIVERSAL,UNIVERSAL ENEGINEERING WORKS,64.28571428571428,38.297872340425535,23,64.28571428571428,
942,40972,ARUN BABU,B BABU SONS,61.53846153846154,50.0,9,61.53846153846154,
34138,345169,SHAH STATIONERY MART,SHAH R D TRADERS,61.111111111111114,50.0,13,66.66666666666666,
4090,324890,THULASI READYMIX,AMBIKA READYMIX CONCRETE,66.66666666666666,55.00000000000001,16,66.66666666666666,
178066,282478,PREMIER SPINING MILLS,PREMIER MINERALS CHEMICAL INDIA,61.53846153846154,53.84615384615385,18,60.869565217391305,
136214,165088,UPASANA PRINTERS PACKERS,PLASTO PACKERS,66.66666666666666,63.1578947368421,13,66.66666666666666,
100199,212651,SHREE MINES MINERALS,KRISHNA GODAVARI MINES MINERALS,82.35294117647058,70.58823529411764,14,82.35294117647058,
94740,253441,ALLIANCE DISTRIBUTOR,ALLIANCE FIBRES,69.56521739130434,68.57142857142857,9,69.56521739130434,
123561,210068,MNG PARTNER PARAKKAL JOSEPH DOMINIC,MANAGING PARTNER SOJIMON JOSEPH,63.63636363636363,57.57575757575757,21,63.63636363636363,
188879,189637,PIONEER CHEM BIZ,PIONEER SYSTEMS PROJECTS,60.869565217391305,55.00000000000001,13,64.51612903225806,
170565,237689,TELEWORLD MINES MINERALS,AR MINES MINERALS,90.3225806451613,78.04878048780488,8,90.3225806451613,
138755,325012,VIJAY KUMAR ASHOK KUMAR MODI,ASHOK SALES,62.5,35.89743589743589,21,62.5,
173491,227653,TNA ALLIANCE,ALLIANCE PAINT VARNISH WORK,80.0,41.02564102564102,22,80.0,
14953,344718,RAGHAV WOOLLEN MILLS,RAGHAV GLASS,66.66666666666666,56.25,11,66.66666666666666,
79796,348894,NORTH CITY HOSPITAL N INDIA,CITY HEART HOSPITAL,81.25,56.52173913043479,17,81.25,
70422,334393,VENKATESWARA HOUSING,SRILAKSHMI VENKATESWARA TRADERS,75.0,54.90196078431373,18,75.0,
91808,329847,MAA NACHINDA SEA FOODS,NILA SEA FOODS EXPORTS,63.63636363636363,59.09090909090908,16,50.0,
32225,235674,PIONEER POLY PRODUCTS,PIONEER EXTRACTS,64.86486486486487,64.86486486486487,9,64.86486486486487,
75994,191828,QING AMBAY CITY DEVELOPERS,CITY RIDE,61.53846153846154,40.0,20,61.53846153846154,
325579,338508,R J SHAH,KAMAL MOTORS UC VIMAL KUMAR SHAH,66.66666666666666,35.0,25,66.66666666666666,
54771,206323,V S SHAH,MITESH J SHAH HUF,66.66666666666666,48.0,11,66.66666666666666,
161366,333471,PREMIER RETAIL TRADING,PREMIER ENGINEERING,68.29268292682927,68.29268292682926,8,100.0,
282562,333240,LAKSHMI VENKATESWARA RICE MILL,VENKATESWARA PLASTERS,72.72727272727272,54.90196078431373,17,72.72727272727272,
11082,124361,PIONEER INS REINS BROKERS,PIONEER CONSTRUCTION,62.22222222222222,57.77777777777777,14,100.0,
246527,325579,SHAH MULTANMAL MAHENDRA KUIMAR,R J SHAH,66.66666666666666,21.052631578947366,26,66.66666666666666,
136872,189343,UNIVERSAL TNSPT WH SERVICES,AMBERTEX UNIVERSAL EXPORT,61.53846153846154,46.15384615384615,22,66.66666666666666,
160734,293842,SHANMUKHA SRINIVASA ENTERPRISES,SRINIVASA ROADLINES,64.28571428571428,56.00000000000001,18,64.28571428571428,
78890,159462,ELITE ENGINEERS,ELITE ENTERPRISE,70.96774193548387,70.96774193548387,7,100.0,
193931,284081,SRINIVASA METALI,SRINIVASA TRAVELS AGENCY,72.0,65.0,12,100.0,
95203,95474,SRINIVASA ENGINEERING PROJECTS,HOTEL SRINIVASA,75.0,40.0,26,100.0,
85421,148573,STHALAM CONCEPTS,CONCEPTS DEVICES,66.66666666666666,50.0,14,66.66666666666666,
92234,235600,ASHOK INFRA,ASHOK THREAD TRADERS,62.5,51.61290322580645,12,100.0,
326264,330395,LUBCON UNIVERSAL,UNIVERSAL TECHNOLOGIES,72.0,47.36842105263158,20,100.0,
33109,174390,PREMIER EDM CENTER,PREMIER HARDWARE,60.869565217391305,58.82352941176471,9,60.869565217391305,
257751,299763,SRINIVASA AQUA TRADERS,SRINIVASA STONE CRUSHER,62.22222222222222,62.22222222222222,10,78.26086956521739,
84491,191384,VENKATESWARA UDHYOG,VENKATESWARA HOTELS INDIA,77.41935483870968,68.18181818181819,12,78.94736842105263,
70285,77473,RAJLAKSHMI PAPER BOARDS,R K PAPER BOARD MILLS,68.18181818181819,68.18181818181819,13,68.42105263157895,
67507,337289,KAVYA IMPEX,KAVYA INTERNATIONAL,62.5,53.333333333333336,11,62.5,
32374,272115,MARVEL DYERS PROCESSORS,KWALITY STEEL PROCESSORS,63.829787234042556,63.829787234042556,10,71.42857142857143,
125949,136265,ZERCON READYMIX,CAPITOL READYMIX,70.96774193548387,70.96774193548387,6,70.96774193548387,
90554,257090,VENKATESWARA ENTERPRISE,VENKATESWARA AUTOMOBILES,68.57142857142857,68.08510638297872,8,100.0,
147330,325068,UNIVERSAL CREATIONS,KALPTARU UNIVERSAL,66.66666666666666,48.64864864864865,18,66.66666666666666,
104958,314367,GEETA OIL INDUSTRIES,GEETA FUELS,62.5,58.06451612903225,12,71.42857142857143,
203357,215415,SHAH ENGINEERING FABRICATION,SHAH SONS,61.53846153846154,37.83783783783784,22,61.53846153846154,
129156,304470,BEST L N C SERVICES,BEST PROPERTY MANAGEMENT SERVICES L,88.23529411764706,59.25925925925925,19,75.0,
206625,286574,EXITO MEDIA CONCEPTS,ETUWA CONCEPTS,72.72727272727272,70.58823529411764,8,72.72727272727272,
31375,250150,UNIVERSAL ASSOCIATE,UNIVERSAL STEEL,76.47058823529412,76.47058823529412,8,100.0,
66733,251847,SEWA RAM PACKERS,LILY PACKERS,73.6842105263158,57.14285714285714,8,73.6842105263158,
82025,127470,UNIVERSAL ENERGY SOLUTIONS,UNIVERSAL MININGS,69.23076923076923,65.11627906976744,14,72.72727272727272,
124756,240692,VASAVI WOOD INDUSTRIES,AGGARWAL WOOD INDUSTRIES,81.08108108108108,78.26086956521739,7,58.333333333333336,
61632,236283,1 SHEZAD RAZA 2 ISRAN SHAH,SHAH SONS,61.53846153846154,40.0,19,61.53846153846154,
137832,268473,CONCEPT INFORMATION TECH INDIA,CONCEPT INFORMATION TECHNOLOGIES,77.55102040816327,83.87096774193549,7,100.0,
116657,127353,VIP,VIP JEWELLERS,100.0,37.5,10,100.0,
156313,297791,KINETIC SPEED LOGISTICS,SPEED CABS,66.66666666666666,48.484848484848484,16,66.66666666666666,
96400,195459,ARUN KUMAR SHINGHAL HUF,OM PARKASH ARUN KUMAR JAIN,60.60606060606061,53.06122448979591,21,60.60606060606061,
251845,259561,SAMRIDDHI PROCESSORS INDIA,RIDDHI PROCESSORS,79.06976744186046,79.06976744186046,9,91.89189189189189,
195507,251476,FUTURE UNIVERSAL PETROCHEM,UNIVERSAL INFRA PROJECTS,68.0,56.00000000000001,19,100.0,
72220,265051,UNIVERSAL,UNIVERSAL ENTERPRISES,100.0,60.0,12,100.0,
36638,286679,RAJU,PROP ROHITH RAJU,100.0,40.0,12,100.0,
263192,282557,SS ULTRA READYMIX,VNS READYMIX,80.0,68.96551724137932,8,80.0,
72506,143409,HEAD OF OFFICE,ARECA IFM SERVICES OFFICE SOLUTIOS,60.0,45.833333333333336,24,60.0,
309847,334300,AMODHA ARCHITECTS,ARHA ARCHITECTS ENGINEERS,74.07407407407408,66.66666666666667,13,74.07407407407408,
195965,335122,SRINIVASA STEEL TRADERS,LAKSHMI SRINIVASA TRANSPORT,64.0,56.00000000000001,19,100.0,
150616,258678,R R SHAH,RAJIT RASHMIN SHAH HUF,80.0,53.333333333333336,14,80.0,
55182,227482,VENKATESWARA CHEMICALS,LAKSHMI VENKATESWARA MINERALS,74.50980392156863,70.58823529411764,14,74.50980392156863,
88341,117562,RUDRA MINES,SHREE ARIHANTDEV MINES MINERALS,62.5,42.85714285714286,22,62.5,
12129,86629,GROWLAM OFFICE,DS4 OFFICE SUPPLY,60.0,45.16129032258065,14,60.0,
245600,271059,ALLIANCE CURE,ALLIANCE AUTOMOTIVES,76.19047619047619,66.66666666666667,9,76.19047619047619,
178952,193083,SRINIVASA CONSTRUCTION INDIAPVT,SRINIVASA FARMS,75.0,47.82608695652174,20,100.0,
261884,275900,MAGHAN PACKERS,MLR PACKERS MOVERS,66.66666666666666,56.25,12,66.66666666666666,
229742,322064,HU PACKERS,PMDY PACKERS MOVERS,82.35294117647058,55.172413793103445,11,82.35294117647058,
162948,288415,RAMA COLOR PHOTO PROCESSORS,DURGA PROCESSORS,76.92307692307692,60.46511627906976,15,76.92307692307692,
230189,256980,GEETA INDUSTRIES,GEETA TOOLS,62.5,59.25925925925925,8,100.0,
125275,314647,VENKATESWARA PAPER TRADERS,LAKSHMI VENKATESWARA TRACTORS,72.72727272727272,65.45454545454545,17,80.0,
149415,200481,ABKE READYMIX,ALTRACON READYMIX CONCRETE,76.19047619047619,51.28205128205128,16,76.19047619047619,
57616,73588,SRINIVASA MARUTI STEEL,SRINIVASA,100.0,58.06451612903225,13,100.0,
71343,338964,JOSEPH PHILIP MANAGING PARTNER,MANAGING PARTNER MARIAMMA JOSEPH,86.79245283018868,51.61290322580645,27,86.79245283018868,
131253,176173,SRINIVASA BRICKS,SRISRINIDHI SRINIVASA CONSTRUCTIONS,72.0,50.98039215686274,22,72.0,
194889,322890,VENKATESWARA MEDICALS,LAKSHMI VENKATESWARA IRON,72.72727272727272,60.86956521739131,15,72.72727272727272,
142686,334864,ROYAL MINES AGGREGATE,MARUTI MINES MINERALS,61.904761904761905,47.61904761904761,13,61.904761904761905,
87032,323035,XEBIA IT ARCHITECTS INDIA,OCI ARCHITECTS,83.33333333333333,61.53846153846154,13,83.33333333333333,
266986,301756,HIMALAYAN STONE HAMLET,HIMALAYAN VACATIONS,68.29268292682927,63.41463414634146,12,68.29268292682927,
248663,288090,ARUN TRADERS,ARUN INDUSTRIES,66.66666666666666,66.66666666666667,8,100.0,
137956,212574,V M SHAH,DEVENDRA NAGINCHAND SHAH HUF,66.66666666666666,38.888888888888886,21,66.66666666666666,
82924,283097,BLUEWUD CONCEPTS,TERRAFORM CONCEPTS,66.66666666666666,58.82352941176471,9,66.66666666666666,
163882,276134,SHANTI PACKERS MOVERS,SPECIFIC PACKERS,60.869565217391305,54.054054054054056,13,60.869565217391305,
235837,271415,ORANGE CITY TOURS TRAVELS,CITY TOURS TRAVELS,100.0,83.72093023255813,7,100.0,
33629,123910,JUBILANT FOODWORKD,JUBILANT FOOD WORKS,91.89189189189189,91.89189189189189,2,100.0,
179684,334500,ASHOK ASSOCIATES,ASHOK CONCRETE,66.66666666666666,66.66666666666667,7,66.66666666666666,
237538,277225,KOLHAN MINES MINERALS,DALPAHAR IRON MANGANESE MINES,60.0,60.0,17,60.0,
270887,310512,SMART CITY HOSPITAL,PLATINA CITY RESORT,63.1578947368421,52.63157894736843,12,63.1578947368421,
123510,145398,SREE SANKAR M A MANAGING PARTNER,SANKAR TEXTILE,60.0,39.13043478260869,23,60.0,
31765,98740,AJANTA GARTEX PROCESSORS LI,A V PROCESSORS,83.33333333333333,63.41463414634146,14,83.33333333333333,
329695,344200,KHEMCHAND MOTILAL JAIN TOBACCO,VENKATA SAI TOBACCO,61.224489795918366,61.224489795918366,15,61.224489795918366,
148531,178665,BEST CONSTRUCTION PROPERTY,KVR BEST PROPERTY MANAGEMENT,66.66666666666666,48.14814814814815,21,100.0,
98410,276558,VAM CONSULTING ENGINEERS ARCHITECTS,MAYA ARCHITECTS,80.0,48.0,23,80.0,
245600,294219,ALLIANCE CURE,ALLIANCE AUTOMOBILES LIMITE,76.19047619047619,55.00000000000001,16,76.19047619047619,
72336,298095,MATHEW,SUGU MATHEW PROPRIETOR,100.0,42.85714285714286,16,100.0,
314431,315428,PIONEER PROJECTS,PIONEER ENGINEERING ENTERPRISES,60.869565217391305,51.06382978723405,19,100.0,
152210,258161,VAIBHAVM READYMIX CONCRETE,GOYAL READYMIX,72.72727272727272,50.0,16,72.72727272727272,
42650,156459,BLUE BELL OFFICE SOLUTION,DIGITAL IMAGING OFFICE SOLUTIONS,63.1578947368421,63.1578947368421,15,54.54545454545455,
120794,172396,KARANYA CONCEPTS,OYSTER BATH CONCEPTS L T D,66.66666666666666,52.38095238095239,16,66.66666666666666,
183442,197052,UNIVERSAL BUS SERVICES,UNIVERSAL PRINTING PRESS,60.869565217391305,60.86956521739131,12,81.81818181818181,
117779,278155,ELITE REALTY CONSULTANTS,ELITE MEDIA,62.5,45.714285714285715,16,62.5,
219492,308343,UNIVERSAL CONSTRUCTION,UNIVERSAL STEEL DISCS,60.46511627906977,60.46511627906976,11,100.0,
243807,285949,CONCRETE CONCEPTS,ABSOLUTE CONCEPTS EVE ENT,64.0,57.14285714285714,14,64.0,
72220,107149,UNIVERSAL,UNIVERSAL RECEPTACLE,100.0,62.06896551724138,11,100.0,
2139,315216,HAREKRUSHNA READYMIX,K S READYMIX,80.0,68.75,9,80.0,
152657,279581,PARAMOUNT SAFETY ALLIANCE,DEVLABS ALLIANCE,66.66666666666666,53.65853658536586,15,66.66666666666666,
175367,303947,PARTNER JOSEPH V ELIAS,PARTNER LOVELY JOSEPH,80.0,65.11627906976744,11,80.0,
135649,239307,PREMIER FOOD BEVERAGES,PREMIER TRADER,66.66666666666666,61.111111111111114,11,100.0,
244205,261113,BAHADURA RESIDENCY,SHEETAL RESIDENCY,69.23076923076923,68.57142857142857,7,69.23076923076923,
20427,282553,LAKSHMI SRINIVASA AUTO AGENCIES,SRINIVASA TRANSPORTS,62.06896551724138,54.90196078431373,18,100.0,
110475,188773,PIONEER MECHANICALS,PIONEER HOUSING,63.63636363636363,58.82352941176471,10,63.63636363636363,
71904,151821,GATEWAY CONSTRUCTION,GATEWAY VINCOM,66.66666666666666,64.70588235294117,9,100.0,
218019,333321,ELITE OFFSHORE,ELITE POWERTECH,62.06896551724138,62.06896551724138,8,62.06896551724138,
137190,153546,ALLIANCE IMPEX,ALLIANCE,100.0,72.72727272727273,6,100.0,
24663,333123,PROPRIETOR ALFRED THOMAS,PROP JOE THOMAS,66.66666666666666,66.66666666666667,11,68.57142857142857,
32343,262404,ADS LABTECH,SR ADS,66.66666666666666,35.29411764705882,9,66.66666666666666,
198306,344746,BEST SPRING FORMS,BEST PLY,66.66666666666666,48.0,11,66.66666666666666,
54282,169529,GUJARATTEA PROCESSORS PACKERS,EXPERT CARGO PACKERS MOVERS,60.714285714285715,46.42857142857143,20,60.714285714285715,
80851,339609,PANJWANI ARCHITECTS,RAJAPPA SHOBANA ARCHITECTS,68.9655172413793,66.66666666666667,11,68.9655172413793,
199816,333142,KAMAKHYA UDYOG,MAA KAMAKHYA MOTORS UNIT 2,72.72727272727272,50.0,16,72.72727272727272,
34375,235997,ELITE WINES,UNI DESIGH ELITE JEWELLERY,62.5,43.24324324324324,18,62.5,
161669,286660,MANAGING PARTNER JOSEPH P T,MANAGING PARTNER DEEPAK JOSEPH,92.0,80.70175438596492,11,92.0,
204800,241618,VENKATESWARA SUPPLIERS,VENKATESWARA OXYGEN,77.41935483870968,68.29268292682926,8,77.41935483870968,
80311,298681,PLAZA FAMILY RESTAURANT BAR,RITZ CLASSIC RESTAURANT BAR,70.37037037037037,70.37037037037037,10,70.37037037037037,
160144,168752,UNIVERSAL AUTOFOUNDRY,JUST UNIVERSAL,78.26086956521739,51.42857142857142,17,78.26086956521739,
72336,112170,MATHEW,PROPRIETOR SELVIN MATHEW,100.0,40.0,18,100.0,
216446,302934,PREMIER AGENCIES,PREMIER SEALS INDIA,68.57142857142857,62.857142857142854,9,100.0,
84928,342017,HONEY PACKERS TRADERS,OMDEO PACKERS MOVERS,63.41463414634146,68.29268292682926,8,70.0,
106205,280000,TOMY JOSEPH MANAGING PARTNER,JOSEPH,100.0,35.29411764705882,22,100.0,
132945,265051,MAGNUS UNIVERSAL,UNIVERSAL ENTERPRISES,72.0,48.64864864864865,16,100.0,
227445,304636,VENKATA SRINIVASA RICE ENTERPRISES,PERAMBUR SRI SRINIVASA SWEETS,60.317460317460316,53.968253968253975,23,58.8235294117647,
113601,161689,A V THOMAS,PROPRIETOR JEFF THOMAS,75.0,50.0,14,75.0,
125447,191367,UNIVERSAL CONSTRUCTION,UNIVERSAL FIRE PROTECTION SERVICES,60.714285714285715,60.71428571428572,18,100.0,
67426,342110,BOMBAY TRADING INDIA,BOMBAY HANDICRAFTS,63.1578947368421,63.1578947368421,11,100.0,
126558,245867,BIJU JOSEPH MANAGING DIRECTOR,MANAGING PARTNER DOLAMMA JOSEPH,68.18181818181819,40.0,28,68.18181818181819,
63878,85421,TM CONCEPTS,STHALAM CONCEPTS,84.21052631578948,81.4814814814815,5,84.21052631578948,
293795,324131,JONES ELITE LOGISTICS,ELITE SHOE,66.66666666666666,45.16129032258065,14,76.19047619047619,
44124,137101,UNIVERSAL ART INDUSTRIES,UNIVERSAL POWER SYSTEMS,68.08510638297872,68.08510638297872,11,81.81818181818181,
68836,145313,CITY MRI CENTRE,CITY AUTO,61.53846153846154,50.0,9,100.0,
234311,293835,AMOGHA OFFICE INFRA SOLUTIONS L,YASH OFFICE SOLUTIONS,86.48648648648648,73.07692307692308,13,70.58823529411765,
193574,315566,PROPRIETOR GINO MATHEW,JACOB C MATHEW PROPRIETOR,87.17948717948718,42.553191489361694,22,87.17948717948718,
6296,248301,RACHANA SPEED LOGISTIC,5 SPEED,83.33333333333333,41.379310344827594,16,83.33333333333333,
76923,149089,INTRACARE SEA,SEA SKY TRAVEL INDIA,60.60606060606061,36.36363636363637,16,59.25925925925926,
200850,297563,BRITTO SEA FOODS EXPORTS,K R SEA FOODS,81.81818181818181,59.45945945945945,14,60.0,
201670,323197,KRISHNA SHEET PROCESSORS,TRIBENI PROCESSORS,71.42857142857143,66.66666666666667,10,71.42857142857143,
72688,315476,VENKATESWARA CAPITAL,VENKATESWARA CRUSHER,75.0,70.0,6,75.0,
231774,305068,QUALITY PACKERS,DD CARGO PACKERS MOVERS,63.63636363636363,47.36842105263158,15,63.63636363636363,
89394,252706,JAI SHANKAR MINES MINERALS,UDAY MINES,66.66666666666666,38.888888888888886,19,66.66666666666666,
27027,54672,ANJALI GROUP OF INDUSTRIES,ANJALI PAINT,66.66666666666666,57.89473684210527,15,66.66666666666666,
59194,107953,SRINIVASA AGRO TRADERS,SRINIVASA AGRI PRODUCTS IPL,69.38775510204081,69.38775510204081,10,78.26086956521739,
102231,288181,VENKATESWARA BLUE METALS,VENKATESWARA GAS SERVICES,66.66666666666666,65.3061224489796,10,85.71428571428571,
24643,158700,MANAGING PARTNER DR JOSEPH GEORGE,DEEPAK JOSEPH MANAGING PARTNER,86.79245283018868,50.79365079365079,30,86.79245283018868,
54094,187276,ELITE FURNITURE,ELITE PACK,66.66666666666666,48.0,9,66.66666666666666,
38042,264661,VENKATESWARA GRANITES,VENKATESWARA LOVAPRASAD EXPORTS,72.72727272727272,65.38461538461539,14,72.72727272727272,
136307,347148,UNIVERSAL MOTORS,UNIVERSAL EQUIPMENT,72.0,68.57142857142857,9,72.0,
22,203534,CITY,CITY TRAVELS,100.0,50.0,8,100.0,
116525,269174,ANEESH JOSEPH PROPRIETOR,EBY JOSEPH PROPRIETOR,89.47368421052632,84.44444444444444,5,89.47368421052632,
283557,341823,INOTECH SUPPLIES,VIKAS SALES SUPPLIES,66.66666666666666,61.111111111111114,10,66.66666666666666,
13636,314518,BEST DIAGNOSTICS,BEST ANDAMAN HOSPITALITY,60.0,60.0,13,60.0,
92456,104265,UNIVERSAL ENGINEERING,GRINDKING UNIVERSAL,80.0,44.99999999999999,15,100.0,
298242,314647,VENKATESWARA POWER SYSTEMS,LAKSHMI VENKATESWARA TRACTORS,63.1578947368421,58.18181818181818,18,75.0,
320649,332532,UNIVERSAL CAB SERVICES,UNIVERSAL MASTERBATCH,69.76744186046511,69.76744186046511,9,81.81818181818181,
48181,54027,ABHAYA SEA FOODS,KSV SEA FOODS,81.81818181818181,68.96551724137932,6,60.0,
38526,73383,SRINIVASA AMBULANCE SERVICE,SRINIVASA INDUSTRIAL SERVICES,71.42857142857143,71.42857142857143,10,64.28571428571428,
11909,348394,PARK HOSPITALS,HOTEL ROYAL PARK,66.66666666666666,33.333333333333336,13,66.66666666666666,
249156,322890,VENKATESWARA PAINTS,LAKSHMI VENKATESWARA IRON,77.41935483870968,68.18181818181819,13,77.41935483870968,
168172,262386,MAGNUM SEA FOODS,SPV SEA FOODS,81.81818181818181,68.96551724137932,6,60.0,
122912,257806,CONCEPTS HYGIENE,MEDICAL CONCEPTS,66.66666666666666,50.0,15,66.66666666666666,
95203,277718,SRINIVASA ENGINEERING PROJECTS,SRINIVASA MARBLES,69.23076923076923,55.319148936170215,17,100.0,
44214,337048,SARASWATI MINES MINERALS,BALAJI MINES MINERLAS,62.22222222222222,75.55555555555556,8,73.17073170731707,
44124,233760,UNIVERSAL ART INDUSTRIES,UNIVERSAL HOME APPLIANCES,61.224489795918366,61.224489795918366,12,81.81818181818181,
33957,186403,SHREE SHYAM MINES MINERAL,BALWAN MINES MINERALS,60.869565217391305,65.21739130434783,11,63.41463414634146,
315566,333071,JACOB C MATHEW PROPRIETOR,SUJESH MATHEW PROPRIETOR,82.92682926829268,77.55102040816327,7,82.92682926829268,
229575,342142,STAR AIR SEA LOGISTICS,SEA GOLD LOGISTICS,83.87096774193549,65.0,9,54.54545454545455,
221312,327817,GOVINDA GOPAL MINES MINERALS P LT,GSP MINES MINERALS,87.5,66.66666666666667,16,87.5,
13109,196565,SRINIVASA EDIFICE PRAVIATE,SRINIVASA GAS AGENCIES,62.5,58.33333333333333,14,81.81818181818181,
79965,125216,UNIVERSAL ELEC ND REFRIGERATION,UNIVERSAL AGENCIES,66.66666666666666,57.14285714285714,17,100.0,
238018,240095,AAKAAR ARCHITECTS,ARCHITECTS VALLEY,74.07407407407408,58.82352941176471,14,74.07407407407408,
25276,253035,PIONEER POWER SERVICE,PIONEER CARGO,70.0,52.94117647058824,12,100.0,
232125,319599,MAA SANTOSHI PACKERS MOVERS,MITTAL PACKERS,66.66666666666666,48.78048780487805,17,66.66666666666666,
136307,195507,UNIVERSAL MOTORS,FUTURE UNIVERSAL PETROCHEM,72.0,57.14285714285714,14,72.0,
145313,338377,CITY AUTO,99 CITY BEST CAR RENTAL INDIA,61.53846153846154,36.8421052631579,22,100.0,
27271,252574,PAPER BOARD AGENCY,JAIN PAPER BOARD MILLS,75.86206896551724,60.0,11,100.0,
53823,158720,PROPRIETOR SUNNY MATHEW,NAVEEN MATHEW PHILIP PROPRIETOR,85.0,37.03703703703704,27,85.0,
257129,310266,MADHA MINES,SHUBHAM MINES MINERALS,62.5,48.484848484848484,14,62.5,
37465,311114,G M TEA PACKERS,ALFA PACKERS MOVERS,64.70588235294117,52.94117647058824,13,64.70588235294117,
190546,311956,UNIVERSAL BOOK DISTRIBUTING,UNIVERSAL AUTO WORKS,62.06896551724138,59.57446808510638,15,100.0,
137829,270766,KNOWLEDGE CITY EDUCATION,CITY LPG,66.66666666666666,31.25,19,66.66666666666666,
76558,210225,MOHAMMED ASHFAQ,PROPRIETOR MOHAMMED ASHRAF,69.56521739130434,63.41463414634146,13,69.56521739130434,
295529,327817,MAA VAISHNO MINES MINERALS,GSP MINES MINERALS,87.5,72.72727272727273,10,87.5,
4733,76642,ATUL RUBBER PROCESSORS,KOMALS FOOD PROCESSORS CATERERS,62.5,52.83018867924528,20,66.66666666666666,
1082,300983,SRINIVASA EDIFICE,LAKSHMI SRINIVASA AGRO,69.23076923076923,51.28205128205128,15,69.23076923076923,
213946,298148,JOSEPH SCARIA PROPRIETOR,PROPRITER ROY JOSEPH,77.27272727272728,36.36363636363637,20,77.27272727272728,
106344,154305,ASK SEA FOODS,COASTAL SEA FOODS,81.81818181818181,80.0,5,66.66666666666666,
107465,176613,ASHOK KUMAR SONS HUF,ASHOK A PATEL HUF,69.23076923076923,64.86486486486487,9,69.23076923076923,
137956,323245,V M SHAH,SHAH MACHINES,66.66666666666666,38.095238095238095,10,66.66666666666666,
25301,34168,SOUTHERN SUPPLIES,MAHARAJA INDUSTRIAL SUPPLIES,64.0,53.333333333333336,17,64.0,
81540,197483,PAGARANI UNIVERSAL INFRA,UNIVERSAL AGENCY RAMGARH LI,62.745098039215684,50.98039215686274,23,73.6842105263158,
